"ID ","COMPONENT                                                    ","FIPS   ","REGION                     ","CODE   ","INDUSTRY                   ","    1977","    1978","    1979","    1980","    1981","    1982","    1983","    1984","    1985","    1986","    1987","    1988","    1989","    1990","    1991","    1992","    1993","    1994","    1995","    1996","    1997"
"200","Gross State Product (millions of current dollars)            ","53     ","Washington                 ","20070  ","  Agricultural services,...",       330,       462,       547,       582,       531,       495,       613,       598,       879,      1078,      1149,      1420,      1460,      1747,      1707,      1666,      1646,      1806,      1751,      1642,      1662
"200","Gross State Product (millions of current dollars)            ","53     ","Washington                 ","30000  "," Mining                    ",        56,        86,       115,       136,       152,       155,       137,       143,       145,       211,       239,       288,       304,       319,       314,       308,       310,       427,       430,       433,       366
"200","Gross State Product (millions of current dollars)            ","53     ","Washington                 ","30100  ","  Metal mining             ",         9,        15,        29,        42,        52,        50,        34,        34,        32,        44,        68,        95,       111,       113,       113,        85,        69,       185,       189,       183,        66
"200","Gross State Product (millions of current dollars)            ","53     ","Washington                 ","30120  ","  Coal mining              ",         5,         8,        12,        18,        24,        38,        39,        42,        48,        54,        55,        54,        57,        60,        68,        78,        71,        73,        72,        73,        72
"200","Gross State Product (millions of current dollars)            ","53     ","Washington                 ","30130  ","  Oil & gas                ",         2,         3,         3,         6,         8,        10,        11,        10,        11,        19,        23,        34,        17,        15,        11,         3,         3,         6,         4,        11,         6
"200","Gross State Product (millions of current dollars)            ","53     ","Washington                 ","30140  ","  Nonmetalic minerals      ",        39,        59,        71,        71,        67,        57,        53,        58,        54,        93,        94,       105,       119,       131,       122,       141,       168,       163,       164,       167,       223
"200","Gross State Product (millions of current dollars)            ","53     ","Washington                 ","40000  "," Construction              ",      2368,      3067,      3654,      3507,      3597,      3186,      3072,      3321,      3356,      3709,      3842,      4396,      4944,      5801,      6139,      6537,      6503,      6952,      6911,      7534,      8322
"200","Gross State Product (millions of current dollars)            ","53     ","Washington                 ","50000  "," Manufacturing             ",      6849,      7846,      8972,      9217,     10256,     10546,     10701,     11924,     12044,     13671,     14929,     17023,     18718,     19186,     18327,     19126,     19993,     20685,     19967,     21260,     22355
"200","Gross State Product (millions of current dollars)            ","53     ","Washington                 ","51000  ","  Durable goods            ",      4839,      5730,      6449,      6491,      7230,      7405,      7355,      8273,      8256,      9253,     10275,     11653,     12868,     13371,     13433,     13947,     14128,     14389,     13290,     14514,     15194
"200","Gross State Product (millions of current dollars)            ","53     ","Washington                 ","51240  ","   Lumber & wood           ",      1624,      1915,      2018,      1713,      1497,      1385,      1738,      1663,      1730,      1858,      2271,      2421,      2599,      2312,      2081,      2168,      2397,      2376,      2402,      2127,      2162
"200","Gross State Product (millions of current dollars)            ","53     ","Washington                 ","51250  ","   Furniture and fixtures  ",        58,        53,        57,        67,        74,        72,        81,        75,        92,        88,        95,       121,       153,       179,       147,       145,       142,       140,       151,       180,       190
"200","Gross State Product (millions of current dollars)            ","53     ","Washington                 ","51320  ","   Stone, clay, glass      ",       182,       229,       246,       225,       213,       182,       216,       212,       234,       268,       272,       328,       348,       365,       384,       413,       381,       478,       514,       515,       622
"200","Gross State Product (millions of current dollars)            ","53     ","Washington                 ","51330  ","   Primary metals          ",       713,       795,       845,       818,       826,       567,       454,       597,       396,       483,       523,      1031,       963,       873,       787,       789,       596,       662,       962,       850,       828
"200","Gross State Product (millions of current dollars)            ","53     ","Washington                 ","51340  ","   Fabricated metals       ",       265,       308,       345,       382,       415,       345,       299,       382,       384,       416,       439,       483,       562,       606,       567,       538,       532,       668,       949,       833,       885
"200","Gross State Product (millions of current dollars)            ","53     ","Washington                 ","51350  ","   Industrial machinery    ",       272,       307,       373,       424,       487,       568,       509,       557,       582,       611,       647,       751,       847,       961,       887,       971,      1087,       991,      1046,      1316,      1515
"200","Gross State Product (millions of current dollars)            ","53     ","Washington                 ","51360  ","   Electronic equipment    ",       140,       159,       216,       295,       343,       369,       397,       457,       395,       512,       461,       511,       517,       518,       612,       528,       602,       675,       816,       928,      1152
"200","Gross State Product (millions of current dollars)            ","53     ","Washington                 ","51371  ","   Motor vehicles          ",        56,        59,        59,        48,        66,        61,        59,        88,        77,       101,       205,       257,       290,       275,       305,       369,       496,       553,       624,       637,       742
"200","Gross State Product (millions of current dollars)            ","53     ","Washington                 ","51379  ","   Other transport. equip. ",      1391,      1732,      2055,      2237,      2968,      3489,      3191,      3632,      3761,      4503,      4785,      5027,      5715,      6335,      6700,      7144,      7024,      6913,      4669,      5940,      5897
"200","Gross State Product (millions of current dollars)            ","53     ","Washington                 ","51380  ","   Instruments and related ",        75,        98,       150,       189,       234,       263,       304,       461,       420,       303,       401,       519,       635,       684,       707,       593,       520,       516,       664,       621,       592
"200","Gross State Product (millions of current dollars)            ","53     ","Washington                 ","51390  ","   Misc. manufacturing     ",        63,        74,        85,        92,       107,       102,       107,       148,       185,       107,       176,       205,       239,       264,       256,       287,       353,       417,       492,       568,       611
"200","Gross State Product (millions of current dollars)            ","53     ","Washington                 ","52000  ","  Nondurable goods         ",      2010,      2117,      2523,      2726,      3026,      3141,      3345,      3651,      3788,      4418,      4654,      5370,      5850,      5815,      4894,      5180,      5865,      6297,      6677,      6747,      7161
"200","Gross State Product (millions of current dollars)            ","53     ","Washington                 ","52200  ","   Food & kindred products ",       777,       830,       848,       924,       995,      1072,      1222,      1189,      1239,      1297,      1348,      1517,      1584,      1561,      1661,      1941,      2074,      2329,      2510,      2563,      2528
"200","Gross State Product (millions of current dollars)            ","53     ","Washington                 ","52210  ","   Tobacco products        ","   (L)  ","   (L)  ","   (L)  ","   (L)  ","   (L)  ","   (L)  ","   (L)  ","   (L)  ","   (L)  ","   (L)  ","   (L)  ","   (L)  ","   (L)  ","   (L)  ","   (L)  ","   (L)  ","   (L)  ",         0,         0,         0,         0
"200","Gross State Product (millions of current dollars)            ","53     ","Washington                 ","52220  ","   Textile mill products   ",        10,        13,        14,        14,        15,        16,        19,        19,        23,        26,        28,        32,        38,        51,        55,        56,        59,        59,        56,        63,        66
"200","Gross State Product (millions of current dollars)            ","53     ","Washington                 ","52230  ","   Apparel & textile       ",        80,        83,        88,        84,        83,        92,        99,       136,       128,       129,       124,       145,       167,       139,       140,       183,       243,       245,       223,       209,       242
"200","Gross State Product (millions of current dollars)            ","53     ","Washington                 ","52260  ","   Paper products          ",       556,       497,       612,       664,       680,       665,       790,       873,       856,      1018,      1217,      1491,      1575,      1406,      1314,      1111,      1255,      1337,      1633,      1355,      1549
"200","Gross State Product (millions of current dollars)            ","53     ","Washington                 ","52270  ","   Printing & publishing   ",       238,       270,       323,       337,       368,       405,       435,       479,       585,       652,       670,       684,       807,       786,       863,       930,      1098,      1058,      1073,      1169,      1063
"200","Gross State Product (millions of current dollars)            ","53     ","Washington                 ","52280  ","   Chemicals               ",       258,       278,       327,       344,       441,       476,       497,       605,       652,       721,       677,       888,       851,       952,       448,       407,       461,       440,       504,       523,       601
"200","Gross State Product (millions of current dollars)            ","53     ","Washington                 ","52290  ","   Petroleum products      ",        34,        75,       226,       271,       341,       305,       166,       218,       178,       424,       423,       427,       582,       684,       167,       259,       384,       499,       301,       431,       678
"200","Gross State Product (millions of current dollars)            ","53     ","Washington                 ","52300  ","   Rubber & plastics       ",        53,        67,        78,        81,        94,       104,       109,       125,       119,       145,       157,       176,       233,       223,       234,       278,       276,       315,       364,       421,       420
"200","Gross State Product (millions of current dollars)            ","53     ","Washington                 ","52310  ","   Leather products        ",         4,         4,         7,         8,         8,         6,         6,         7,         9,         8,         9,        11,        13,        13,        12,        14,        14,        14,        15,        13,        14
"200","Gross State Product (millions of current dollars)            ","53     ","Washington                 ","60000  "," Transportation & utilities",      2849,      3274,      3681,      4097,      4593,      4909,      5489,      5852,      6196,      6690,      7109,      7753,      8217,      9010,      9682,     10261,     11277,     12161,     13180,     14309,     14545
"200","Gross State Product (millions of current dollars)            ","53     ","Washington                 ","62000  ","  Transportation           ",      1438,      1639,      1835,      1969,      2099,      2110,      2409,      2725,      2817,      3018,      3220,      3527,      3805,      4003,      4185,      4411,      4653,      5027,      5185,      5542,      5926
"200","Gross State Product (millions of current dollars)            ","53     ","Washington                 ","62400  ","   Railroad transportation ",       243,       268,       307,       314,       317,       299,       311,       337,       329,       339,       337,       330,       331,       337,       349,       384,       410,       436,       347,       439,       429
"200","Gross State Product (millions of current dollars)            ","53     ","Washington                 ","62410  ","   Local & interurban      ",        46,        51,        58,        67,        71,        70,        74,        87,        84,        93,        88,        91,        96,       111,       117,       136,       149,       152,       162,       176,       216
"200","Gross State Product (millions of current dollars)            ","53     ","Washington                 ","62420  ","   Trucking and warehousing",       467,       554,       627,       674,       710,       728,       814,       927,       987,      1084,      1124,      1168,      1274,      1342,      1389,      1483,      1542,      1654,      1754,      1816,      1928
"200","Gross State Product (millions of current dollars)            ","53     ","Washington                 ","62440  ","   Water transportation    ",       217,       243,       310,       334,       356,       340,       399,       430,       448,       457,       533,       575,       645,       669,       701,       735,       759,       780,       871,       915,       923
"200","Gross State Product (millions of current dollars)            ","53     ","Washington                 ","62450  ","   Transportation by air   ",       348,       388,       376,       407,       405,       421,       516,       610,       612,       674,       732,       943,       986,       989,      1049,      1101,      1206,      1350,      1381,      1552,      1730
"200","Gross State Product (millions of current dollars)            ","53     ","Washington                 ","62460  ","   Pipelines, ex. nat. gas ",        23,        23,        24,        26,        31,        33,        41,        37,        35,        27,        26,        23,        27,        37,        30,        22,        20,        21,        25,        28,        28
"200","Gross State Product (millions of current dollars)            ","53     ","Washington                 ","62470  ","   Transportation services ",        95,       112,       134,       146,       209,       220,       254,       299,       322,       344,       379,       397,       445,       516,       549,       549,       567,       633,       644,       617,       673
"200","Gross State Product (millions of current dollars)            ","53     ","Washington                 ","64000  ","  Communications           ",       866,      1022,      1176,      1332,      1566,      1681,      1909,      1906,      2074,      2224,      2332,      2533,      2620,      2990,      3258,      3582,      4265,      4552,      5069,      5457,      4728
"200","Gross State Product (millions of current dollars)            ","53     ","Washington                 ","66000  ","  Electric, gas, & sanitary",       545,       613,       670,       797,       928,      1118,      1171,      1221,      1305,      1448,      1557,      1694,      1792,      2017,      2239,      2268,      2359,      2582,      2926,      3310,      3890
"200","Gross State Product (millions of current dollars)            ","53     ","Washington                 ","70000  "," Wholesale trade           ",      3052,      3529,      4102,      4353,      4839,      4986,      5286,      6002,      6201,      6487,      6848,      7618,      8151,      8784,      9303,      9869,     10421,     11528,     11753,     12545,     13317
"200","Gross State Product (millions of current dollars)            ","53     ","Washington                 ","80000  "," Retail trade              ",      3928,      4454,      4888,      5124,      5732,      6214,      6968,      7455,      7921,      8249,      8663,      9343,     10312,     11304,     11912,     12693,     13503,     14377,     14701,     15469,     16646
"200","Gross State Product (millions of current dollars)            ","53     ","Washington                 ","90000  "," F.I.R.E.                  ",      5350,      6252,      7369,      8158,      9342,     10166,     11298,     11939,     12681,     13987,     14763,     15967,     17231,     19631,     21099,     22612,     24263,     25363,     26786,     28440,     30799
"200","Gross State Product (millions of current dollars)            ","53     ","Washington                 ","90600  ","  Depository institutions  ",       640,       582,       709,       886,      1016,      1113,      1179,      1334,      1413,      1657,      2320,      2509,      2469,      3103,      3396,      3239,      3387,      3108,      3290,      3276,      3162
"200","Gross State Product (millions of current dollars)            ","53     ","Washington                 ","90610  ","  Nondepository institution",       152,       224,       239,       183,       372,       264,       395,       478,       493,       772,       327,       338,       322,       319,       328,       396,       537,       513,       490,       555,       712
"200","Gross State Product (millions of current dollars)            ","53     ","Washington                 ","90620  ","  Security brokers         ",        44,        64,        71,       107,       128,       175,       266,       238,       291,       324,       406,       381,       447,       412,       483,       538,       698,       763,       814,       979,      1176
"200","Gross State Product (millions of current dollars)            ","53     ","Washington                 ","90630  ","  Insurance carriers       ",       371,       460,       494,       583,       676,       748,       772,       873,       848,       870,       832,       997,      1115,      1259,      1433,      1572,      1786,      2054,      2279,      2392,      2552
"200","Gross State Product (millions of current dollars)            ","53     ","Washington                 ","90640  ","  Insurance agents         ",       197,       218,       240,       263,       276,       313,       327,       346,       382,       441,       545,       614,       628,       728,       740,       743,       839,       890,       945,       969,      1039
"200","Gross State Product (millions of current dollars)            ","53     ","Washington                 ","90650  ","  Real estate              ",      3940,      4696,      5612,      6117,      6758,      7461,      8238,      8559,      9072,      9698,     10106,     10983,     12078,     13625,     14535,     15841,     16624,     17747,     18695,     20042,     21863
"200","Gross State Product (millions of current dollars)            ","53     ","Washington                 ","90670  ","  Holding and investment   ",         7,         8,         4,        20,       117,        91,       120,       111,       182,       225,       227,       145,       171,       186,       185,       285,       392,       288,       272,       228,       295
"200","Gross State Product (millions of current dollars)            ","53     ","Washington                 ","100000 "," Services                  ",      4493,      5322,      6155,      7090,      8115,      8782,      9491,     10395,     11322,     12250,     13607,     15111,     16924,     19817,     22279,     24606,     26147,     28142,     29929,     32906,     37536
"200","Gross State Product (millions of current dollars)            ","53     ","Washington                 ","100700 ","  Hotels & lodging         ",       254,       308,       350,       372,       410,       420,       426,       480,       507,       527,       560,       598,       660,       729,       812,       873,       929,       993,      1090,      1198,      1310
"200","Gross State Product (millions of current dollars)            ","53     ","Washington                 ","100720 ","  Personal services        ",       264,       298,       327,       360,       402,       444,       494,       560,       602,       639,       653,       725,       751,       793,       838,       885,       955,       985,       973,       976,      1045
"200","Gross State Product (millions of current dollars)            ","53     ","Washington                 ","100730 ","  Business services        ",       813,       983,      1178,      1389,      1582,      1564,      1703,      1953,      2148,      2384,      2337,      2519,      2883,      3834,      4253,      4984,      5122,      6049,      7115,      9279,     12727
"200","Gross State Product (millions of current dollars)            ","53     ","Washington                 ","100750 ","  Auto repair & parking    ",       310,       380,       437,       457,       496,       543,       621,       732,       841,       875,       916,       967,      1017,      1161,      1240,      1262,      1373,      1492,      1605,      1706,      1855
"200","Gross State Product (millions of current dollars)            ","53     ","Washington                 ","100760 ","  Misc. repair services    ",       126,       151,       164,       199,       192,       203,       247,       293,       269,       300,       304,       324,       363,       426,       417,       428,       450,       515,       454,       482,       481
"200","Gross State Product (millions of current dollars)            ","53     ","Washington                 ","100780 ","  Motion pictures          ",        31,        42,        42,        45,        49,        56,        59,        64,        64,        73,        99,       110,       142,       147,       160,       164,       181,       186,       201,       215,       214
"200","Gross State Product (millions of current dollars)            ","53     ","Washington                 ","100790 ","  Amusement and recreation ",       161,       183,       203,       233,       265,       317,       367,       397,       442,       448,       473,       489,       540,       661,       708,       832,       870,       916,       990,      1076,      1179
"200","Gross State Product (millions of current dollars)            ","53     ","Washington                 ","100800 ","  Health services          ",      1356,      1571,      1803,      2124,      2542,      2861,      3004,      3100,      3356,      3630,      4190,      4691,      5237,      6000,      6723,      7468,      8013,      8309,      8734,      8965,      9316
"200","Gross State Product (millions of current dollars)            ","53     ","Washington                 ","100810 ","  Legal services           ",       230,       270,       328,       402,       484,       607,       658,       725,       820,       940,      1000,      1145,      1184,      1293,      1369,      1503,      1523,      1572,      1641,      1745,      1913
"200","Gross State Product (millions of current dollars)            ","53     ","Washington                 ","100820 ","  Educational services     ",       117,       129,       146,       171,       192,       222,       243,       274,       295,       298,       345,       362,       395,       420,       485,       527,       575,       623,       682,       743,       771
"200","Gross State Product (millions of current dollars)            ","53     ","Washington                 ","100830 ","  Social services          ",        89,       106,       136,       167,       189,       209,       255,       291,       314,       338,       366,       393,       457,       540,       652,       760,       848,       909,       970,      1025,      1118
"200","Gross State Product (millions of current dollars)            ","53     ","Washington                 ","100860 ","  Membership organizations ",       262,       320,       327,       366,       394,       393,       423,       456,       458,       494,       511,       565,       625,       636,       718,       776,       829,       921,       968,      1013,      1071
"200","Gross State Product (millions of current dollars)            ","53     ","Washington                 ","100840 ","  Other services           ",       417,       508,       644,       737,       848,       869,       915,       978,      1110,      1202,      1748,      2108,      2544,      3044,      3768,      3983,      4301,      4478,      4287,      4249,      4284
"200","Gross State Product (millions of current dollars)            ","53     ","Washington                 ","100880 ","  Private households       ",        66,        72,        71,        68,        71,        75,        77,        92,        95,       102,       104,       114,       124,       132,       136,       159,       178,       195,       221,       236,       250
"200","Gross State Product (millions of current dollars)            ","53     ","Washington                 ","110000 "," Government                ",      6144,      6791,      7631,      8606,      9340,     10749,     12306,     13322,     13710,     14026,     14941,     15759,     16894,     18161,     19966,     21110,     22296,     22946,     23662,     24208,     26234
"200","Gross State Product (millions of current dollars)            ","53     ","Washington                 ","111000 ","  Federal civilian         ",      1434,      1579,      1731,      1942,      2101,      2246,      2631,      2841,      2962,      2863,      3065,      3344,      3560,      4008,      4097,      3938,      4184,      4521,      4326,      3870,      4950
"200","Gross State Product (millions of current dollars)            ","53     ","Washington                 ","112000 ","  Federal military         ",       905,       967,      1029,      1165,      1372,      1544,      1636,      1960,      2131,      2161,      2301,      2469,      2504,      2588,      2712,      2905,      2910,      2969,      3087,      3367,      3473
"200","Gross State Product (millions of current dollars)            ","53     ","Washington                 ","113000 ","  State and local          ",      3805,      4245,      4871,      5499,      5867,      6959,      8040,      8520,      8617,      9001,      9575,      9945,     10829,     11564,     13157,     14267,     15202,     15456,     16249,     16971,     17811
"200","Gross State Product (millions of current dollars)            ","53     ","Washington                 ","51999  ","Electronic equip. + Instr. ",       215,       256,       366,       484,       577,       632,       701,       919,       815,       815,       861,      1029,      1151,      1202,      1319,      1122,      1122,      1191,      1480,      1549,      1744
"200","Gross State Product (millions of current dollars)            ","53     ","Washington                 ","90999  ","Depository + Nondepository ",       791,       806,       948,      1069,      1388,      1377,      1575,      1812,      1905,      2429,      2647,      2847,      2792,      3422,      3724,      3635,      3924,      3622,      3780,      3830,      3874
"200","Gross State Product (millions of current dollars)            ","53     ","Washington                 ","100999 ","Business serv. + Other serv",      1230,      1491,      1822,      2127,      2430,      2433,      2618,      2930,      3258,      3585,      4085,      4627,      5427,      6878,      8021,      8967,      9423,     10526,     11402,     13528,     17011
"200","Gross State Product (millions of current dollars)            ","54     ","West Virginia              ","0      ","  Total Gross State Product",     14718,     16254,     17732,     19031,     20503,     21285,     20963,     22848,     23609,     24013,     24713,     26163,     27280,     28336,     29352,     30977,     32404,     34855,     36362,     37346,     38517
"200","Gross State Product (millions of current dollars)            ","54     ","West Virginia              ","5000   ","Private industries         ",     13168,     14545,     15838,     16925,     18178,     18839,     18364,     20104,     20601,     20815,     21407,     22749,     23790,     24486,     25123,     26479,     27606,     29834,     31065,     31745,     32683
"200","Gross State Product (millions of current dollars)            ","54     ","West Virginia              ","10000  "," Agriculture, forest., fish",        73,       107,       133,       131,       120,       128,       125,       174,       162,       179,       175,       164,       198,       232,       219,       251,       257,       263,       230,       223,       226
"200","Gross State Product (millions of current dollars)            ","54     ","West Virginia              ","10010  ","  Farms                    ",        53,        83,       105,       101,        85,        86,        85,       127,       120,       135,       102,        95,       128,       151,       138,       162,       162,       161,       123,       116,       111
"200","Gross State Product (millions of current dollars)            ","54     ","West Virginia              ","20070  ","  Agricultural services,...",        20,        24,        28,        30,        35,        42,        41,        48,        42,        44,        73,        69,        70,        81,        81,        89,        95,       102,       106,       107,       116
"200","Gross State Product (millions of current dollars)            ","54     ","West Virginia              ","30000  "," Mining                    ",      2588,      2612,      2776,      3316,      3611,      4171,      3272,      3515,      3323,      3267,      3194,      2930,      3144,      3152,      3071,      3054,      2502,      3091,      3015,      3073,      3191
"200","Gross State Product (millions of current dollars)            ","54     ","West Virginia              ","30100  ","  Metal mining             ",         0,         0,         0,         0,         0,         0,"   (L)  ","   (L)  ",         1,         1,         1,         1,         3,         3,         4,         5,         4,         4,         4,         4,         4
"200","Gross State Product (millions of current dollars)            ","54     ","West Virginia              ","30120  ","  Coal mining              ",      2430,      2415,      2537,      2942,      3100,      3584,      2818,      3029,      2798,      2831,      2749,      2502,      2707,      2747,      2722,      2735,      2178,      2708,      2617,      2672,      2691
"200","Gross State Product (millions of current dollars)            ","54     ","West Virginia              ","30130  ","  Oil & gas                ",       128,       160,       193,       329,       474,       557,       417,       444,       489,       388,       396,       386,       394,       357,       302,       272,       264,       309,       329,       328,       421
"200","Gross State Product (millions of current dollars)            ","54     ","West Virginia              ","30140  ","  Nonmetalic minerals      ",        30,        36,        46,        45,        37,        30,        37,        42,        35,        47,        48,        41,        40,        45,        42,        42,        56,        70,        65,        68,        75
"200","Gross State Product (millions of current dollars)            ","54     ","West Virginia              ","40000  "," Construction              ",       860,      1016,      1041,      1002,       835,       737,       698,       768,       843,       900,       982,      1045,      1051,      1241,      1258,      1302,      1455,      1660,      1573,      1680,      1758
"200","Gross State Product (millions of current dollars)            ","54     ","West Virginia              ","50000  "," Manufacturing             ",      3083,      3450,      3716,      3589,      3695,      3281,      3230,      3753,      3927,      3821,      4168,      5035,      5246,      4972,      4767,      4838,      5161,      5946,      6647,      6578,      6560
"200","Gross State Product (millions of current dollars)            ","54     ","West Virginia              ","51000  ","  Durable goods            ",      1687,      2015,      2157,      2085,      2048,      1608,      1554,      1889,      1839,      1919,      2120,      2353,      2554,      2350,      2167,      2136,      2238,      2616,      2720,      2836,      2914
"200","Gross State Product (millions of current dollars)            ","54     ","West Virginia              ","51240  ","   Lumber & wood           ",        87,        99,       120,       129,       107,        97,       145,       176,       122,       151,       184,       208,       233,       259,       266,       277,       339,       316,       380,       386,       441
"200","Gross State Product (millions of current dollars)            ","54     ","West Virginia              ","51250  ","   Furniture and fixtures  ",        12,        12,        11,        14,        15,        14,        16,        18,        21,        24,        26,        26,        18,        15,        17,        19,        18,        18,        17,        21,        24
"200","Gross State Product (millions of current dollars)            ","54     ","West Virginia              ","51320  ","   Stone, clay, glass      ",       325,       367,       359,       336,       308,       247,       302,       268,       262,       338,       285,       260,       281,       291,       287,       328,       305,       358,       356,       366,       340
"200","Gross State Product (millions of current dollars)            ","54     ","West Virginia              ","51330  ","   Primary metals          ",       690,       923,       989,       913,       918,       584,       546,       751,       742,       754,       846,       993,      1063,       911,       779,       720,       768,       936,       985,       883,       945
"200","Gross State Product (millions of current dollars)            ","54     ","West Virginia              ","51340  ","   Fabricated metals       ",       180,       191,       223,       238,       248,       211,       161,       211,       238,       222,       287,       308,       326,       290,       251,       287,       322,       512,       435,       521,       478
"200","Gross State Product (millions of current dollars)            ","54     ","West Virginia              ","51350  ","   Industrial machinery    ",       174,       160,       173,       176,       184,       189,       139,       167,       188,       169,       233,       228,       230,       231,       228,       182,       173,       159,       201,       214,       234
"200","Gross State Product (millions of current dollars)            ","54     ","West Virginia              ","51360  ","   Electronic equipment    ",        96,       118,       125,       128,       129,       113,       120,       137,       113,       105,       104,       122,       146,       117,       121,       118,        93,        96,       110,       106,       128
"200","Gross State Product (millions of current dollars)            ","54     ","West Virginia              ","51371  ","   Motor vehicles          ",        26,        27,        26,        17,        11,         9,         8,        14,        34,        29,        32,        39,        43,        26,        17,        15,        27,        24,        24,        22,        21
"200","Gross State Product (millions of current dollars)            ","54     ","West Virginia              ","51379  ","   Other transport. equip. ",        48,        60,        74,        82,        66,        80,        57,        78,        55,        71,        73,        93,       117,       111,        82,        63,        89,        80,        89,       126,       132
"200","Gross State Product (millions of current dollars)            ","54     ","West Virginia              ","51380  ","   Instruments and related ",        30,        35,        36,        40,        49,        49,        46,        52,        47,        37,        36,        56,        75,        80,        96,       104,        93,        86,        85,       150,       124
"200","Gross State Product (millions of current dollars)            ","54     ","West Virginia              ","51390  ","   Misc. manufacturing     ",        19,        23,        22,        13,        13,        14,        13,        16,        16,        18,        16,        19,        21,        19,        23,        23,        10,        31,        37,        41,        46
"200","Gross State Product (millions of current dollars)            ","54     ","West Virginia              ","52000  ","  Nondurable goods         ",      1397,      1435,      1560,      1505,      1647,      1673,      1676,      1864,      2089,      1902,      2048,      2683,      2692,      2622,      2600,      2702,      2923,      3330,      3927,      3742,      3646
"200","Gross State Product (millions of current dollars)            ","54     ","West Virginia              ","52200  ","   Food & kindred products ",       107,       107,       116,       133,       118,       133,       155,       113,       117,       120,       120,       157,       161,       168,       164,       152,       171,       177,       140,       146,       151
"200","Gross State Product (millions of current dollars)            ","54     ","West Virginia              ","52210  ","   Tobacco products        ",         7,         8,         7,         7,         7,         7,         6,         7,         8,         7,         8,         9,         9,        12,        14,        16,        17,        17,        20,        20,        22
"200","Gross State Product (millions of current dollars)            ","54     ","West Virginia              ","52220  ","   Textile mill products   ",         8,        11,        11,        12,        15,        12,        14,        18,        16,        20,        18,        21,        18,        20,        21,        27,        36,        35,        51,        53,        55
"200","Gross State Product (millions of current dollars)            ","54     ","West Virginia              ","52230  ","   Apparel & textile       ",        51,        54,        50,        49,        55,        56,        59,        46,        52,        46,        47,        50,        57,        58,        67,        56,        47,        45,        46,        36,        33
"200","Gross State Product (millions of current dollars)            ","54     ","West Virginia              ","52260  ","   Paper products          ",        24,        27,        31,        30,        34,        34,        34,        35,        35,        30,        36,        46,        42,        38,        39,        50,        52,        54,        64,        72,        61
"200","Gross State Product (millions of current dollars)            ","54     ","West Virginia              ","52270  ","   Printing & publishing   ",        77,        83,        92,        92,        93,       103,       108,       122,       140,       139,       126,       136,       139,       147,       144,       164,       170,       161,       149,       146,       150
"200","Gross State Product (millions of current dollars)            ","54     ","West Virginia              ","52280  ","   Chemicals               ",      1042,      1053,      1111,      1054,      1198,      1209,      1189,      1402,      1555,      1434,      1559,      2099,      2097,      1953,      1911,      1950,      2139,      2542,      3201,      3033,      2901
"200","Gross State Product (millions of current dollars)            ","54     ","West Virginia              ","52290  ","   Petroleum products      ",        27,        36,        80,        59,        56,        54,        48,        58,        96,        35,        46,        66,        60,       107,       106,       134,       139,       121,       114,       118,       137
"200","Gross State Product (millions of current dollars)            ","54     ","West Virginia              ","52300  ","   Rubber & plastics       ",        25,        29,        36,        39,        38,        34,        36,        40,        42,        43,        55,        67,        79,        88,       104,       122,       120,       150,       125,       106,       121
"200","Gross State Product (millions of current dollars)            ","54     ","West Virginia              ","52310  ","   Leather products        ",        28,        26,        25,        30,        33,        30,        26,        23,        27,        29,        32,        32,        31,        30,        30,        31,        31,        27,        17,        13,        16
"200","Gross State Product (millions of current dollars)            ","54     ","West Virginia              ","60000  "," Transportation & utilities",      1552,      1717,      1836,      2058,      2321,      2525,      2689,      2921,      2960,      2943,      3072,      3381,      3413,      3411,      3627,      4122,      4557,      4646,      4705,      4687,      4571
"200","Gross State Product (millions of current dollars)            ","54     ","West Virginia              ","62000  ","  Transportation           ",       511,       569,       646,       683,       719,       691,       735,       803,       802,       837,       843,       904,       821,       890,      1009,      1039,      1098,      1179,      1209,      1236,      1230
"200","Gross State Product (millions of current dollars)            ","54     ","West Virginia              ","62400  ","   Railroad transportation ",       204,       235,       272,       305,       337,       317,       351,       369,       366,       364,       355,       388,       288,       313,       399,       395,       401,       407,       414,       430,       386
"200","Gross State Product (millions of current dollars)            ","54     ","West Virginia              ","62410  ","   Local & interurban      ",        20,        21,        22,        21,        20,        18,        18,        19,        19,        19,        18,        19,        19,        20,        19,        22,        24,        28,        34,        36,        41
"200","Gross State Product (millions of current dollars)            ","54     ","West Virginia              ","62420  ","   Trucking and warehousing",       223,       247,       281,       288,       285,       279,       284,       326,       327,       361,       365,       378,       393,       415,       445,       468,       511,       567,       574,       592,       617
"200","Gross State Product (millions of current dollars)            ","54     ","West Virginia              ","62440  ","   Water transportation    ",        29,        29,        35,        34,        36,        31,        29,        35,        39,        43,        45,        43,        44,        54,        49,        51,        53,        57,        56,        57,        61
"200","Gross State Product (millions of current dollars)            ","54     ","West Virginia              ","62450  ","   Transportation by air   ",        13,        14,        13,        14,        14,        15,        17,        19,        18,        18,        22,        48,        52,        61,        65,        67,        74,        84,        94,        84,        84
"200","Gross State Product (millions of current dollars)            ","54     ","West Virginia              ","62460  ","   Pipelines, ex. nat. gas ",         6,         6,         7,         6,         8,        10,        12,        11,        11,         9,         9,         7,         6,         6,         6,         6,         6,         4,         4,         2,         3
